Country,Name,Source,Location,Capacity,Status,Start,Owner,Capital,HQ,Link,Latitude,Longitude
BRASIL,Serra do mato,Solar,Trairi (CE),243.36,Planejado,Indeterminado,Serra do Mato Energy,Privado,Trairi (Brasil),https://www.okariri.com/ultimas-noticias/terra-do-sol-complexo-solar-de-243-mw-sera-construido-entre-missao-velha-e-porteiras/,-3.31471945,-39.39400278
BRASIL,Serrote,Eólica,Trairi (CE),205,Em operação,2021,Qair,Privado,Montpelier (França),https://diariodonordeste.verdesmares.com.br/opiniao/colunistas/egidio-serpa/aneel-libera-parque-eolico-da-qair-brasil-em-trairi-com-245-mw-1.3039038,-3.30767441,-39.39025422
BRASIL,Complexo Solar Salgueiro,Solar,Terra Nova (PE),90,Em construção,Indeterminado,Canadian Solar,Privado,Guelph (Canadá),https://pontoon-e.com/tag/complexo-solar-salgueiro/,-8.08333333,-39.35547222
BRASIL,Complexo Faísa,Eólica,Trairi (CE),136,Em operação,2014,Oleoplan,Privado,Porto Alegre (Brasil),http://www.enerplan.eco.br/enerplan/,-3.36994474,-39.26209818
BRASIL,Trairi,Eólica,Trairi (CE),212.6,Em operação,2013,Engie,Privado,La Défence (França),https://www.engie.com.br/complexo-gerador/EUAinas/conjunto-eolico-trairi/,-3.27326102,-39.2246731
BRASIL,Milagres I - V,Solar,Milagres. Abaiara (CE),163.7,Planejado,Indeterminado,LightSource BP,Privado,Londres (Reino Unido),https://www.sedet.ce.gov.br/2021/01/21/milagres-e-ico-terao-parques-de-energia-solar-com-potencia-de-quase-500-mw/ https://canalenergia.com.br/noticias/53119042/mme-aprova-1627-mw-solares-como-producao-independente-no-ceara,-7.38904661,-38.99026794
BRASIL,Complexo Aratinga,Solar,Milagres (CE),180,Planejado,Indeterminado,Elera Renováveis,Privado,Rio de Janeiro (Brasil),https://www.sindistal.org.br/noticias/elera-vai-construir-maior-EUAina-solar-fv-do-pais/,-7.34504661,-38.96567843
BRASIL,Complexo Bom Lugar,Solar,Icó (CE),265,Planejado,Indeterminado,LightSource BP,Privado,Londres (Reino Unido),https://www.sedet.ce.gov.br/2021/01/21/milagres-e-ico-terao-parques-de-energia-solar-com-potencia-de-quase-500-mw/,-6.35533888,-38.95775556
BRASIL,Complexo Lavras,Solar,Caucaia (CE),152.4,Em construção,Indeterminado,Canadian Solar,Privado,Guelph (Canadá),https://www.portalsolar.com.br/blog-solar/energia-solar/aneel-enquadra-EUAina-solar-controlada-pela-canadian-solar-como-producao-independente-no-ceara.html,-3.8006,-38.91820913
BRASIL,Complexo Taíba,Eólica,São Gonçalo do Amarante (CE),56.7,Em operação,2014,Ibitu Energia (Antiga Queiroz Galvão Energia (QGE),Privado,Rio de Janeiro (Brasil),http://engevis.com.br/redebasica.html,-3.54476008,-38.88874255
BRASIL,Complexo Tucano,Eólica,Tucano. Biritinga. Araci (BA),582.8,Planejado,Indeterminado,AES Brasil,Privado,São Paulo (Brasil),https://www.canalenergia.com.br/noticias/53164555/aes-brasil-inicia-as-obras-do-complexo-eolico-tucano-na-bahia,-11.32945525,-38.80453795
BRASIL,Canudos,Eólica,Canudos (BA),99,Planejado,Indeterminado,Voltalia Energia,Privado,Paris (França),https://www.bahiadevalor.com.br/2020/10/voltalia-energia-do-brasil-vai-implantar-parque-eolico-em-canudos/,-10.10808644,-38.75524695
BRASIL,Complexo Boqueirão,Solar,São José do Belmonte (PE),131.2,Planejado,Indeterminado,Motrice Soluções em Energia,Privado,Recife (Brasil),https://www.portalsolar.com.br/blog-solar/energia-renovavel/aneel-aprova-complexo-solar-boqueirao-como-producao-independente-em-pernambuco.html,-7.9971497,-38.68525548
BRASIL,Sol do Futuro,Solar,Aquiraz (CE),81,Em operação,2018,Atlas Renewables,Privado,Miami (EUA),https://www.atlasrenewableenergy.com/pt-br/proyectos/planta-solar-sol-do-futuro-ceara-brasil/,-3.987913,-38.394308
BRASIL,Dourado 1 a 10,Solar,Petrolândia (PE),400,Planejado,Indeterminado,Quinturaré Energia,Privado,Recife (Brasil),http://www.quinturare.com.br/complexo-piracema-1/,-8.74498611,-38.32016666
BRASIL,Surubim,Solar,Petrolândia (PE),600,Planejado,Indeterminado,Quinturaré Energia,Privado,Recife (Brasil),http://www.quinturare.com.br/complexo-piracema-1/,-8.80164722,-38.24759444
BRASIL,Dourado 10 a 20,Solar,Petrolândia (PE),400,Planejado,Indeterminado,Quinturaré Energia,Privado,Recife (Brasil),http://www.quinturare.com.br/complexo-piracema-1/,-8.8637725,-38.23419806
BRASIL,ClEUAter Berço das Gerais,Solar,Matias Cardoso (MG),5700,Planejado,Indeterminado,Aurora Energia,Privado,Belo Horizonte (Brasil),https://www.auroraenergia.com.br/projetos/berco-das-gerais,-8.84710944,-38.22829444
BRASIL,Complexo Alex,Solar,Tabuleiro do Norte. Limoeiro do Norte (CE),278,Em construção,Indeterminado,Elera Renováveis,Privado,Rio de Janeiro (Brasil),https://canalenergia.com.br/noticias/53171785/reivax-fornecera-equipamentos-para-parque-solar-da-elera https://www.elera.com/arquivo/novo/Meio%20Ambiente/Complexo%20Solar%20ALEX%20-%20Programa%20de%20Gest%C3%A3o%20de%20Recursos%20Hidricos.pdf,-5.24290278,-38.00106283
BRASIL,Complexo Coremas,Solar,Coremas (PB),93,Em operação,2019,Rio Alto Energia / Nordic Power Partners,Privado,São Paulo (Brasil),https://www.portalsolar.com.br/blog-solar/energia-renovavel/desenvolvida-pela-weg-terceira-EUAina-do-complexo-solar-coremas-e-inaugurada.html,-6.9472175,-37.99384389
BRASIL,Complexo Eólico Fortim,Eólica,Fortim (CE),115.2,Em operação,2020,Brasil Ventos,Estatal,Rio de Janeiro (Brasil),http://www.brasilventos.com.br/BV/fortim.asp,-4.43298747,-37.81621938
BRASIL,Complexo Apodi,Solar,Quixeré (CE),162,Em operação,2018,Equinor ,Privado,Stavanger (Noruega) ,https://www.equinor.com.br/pt/noticias/complexo-solar-apodi-entra-em-operacao-comercial.html,-5.044,-37.79717499
BRASIL,Complexo Bons Ventos,Eólica,Aracati (CE),50,Em operação,2008/2010,CPFL Renováveis,Privado,São Paulo (Brasil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-4.560508041,-37.76995674
BRASIL,Canoa Quebrada,Eólica,Aracati (CE),58.8,Em operação,2010,CPFL Renováveis,Privado,São Paulo (Brasil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-4.46705037,-37.75771695
BRASIL,Aracati,Eólica,Aracati (CE),98.7,Em operação,2018,Alupar,Privado,São Paulo (Brasil),http://www.alupar.com.br/faq/eolicas/,-4.59210157,-37.7139473
BRASIL,Potiguar B,Eólica,Serra do Mel (RN),93.5,Em operação,2021,Voltalia Energia,Privado,Paris (França),https://canalenergia.com.br/noticias/53138167/mme-aprova-eolicas-e-solares-junto-ao-reidi-no-nordeste,-5.28818687,-37.12987212
BRASIL,Complexo Echo 7,Eólica,Serra do Mel (RN),76,Em operação,2020,Echoenergia,Privado,São Paulo (Brasil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-echo-7/,-5.09730598,-37.10533935
BRASIL,Complexo Echo 6,Eólica,Serra do Mel (RN),97,Em construção,Indeterminado,Echoenergia,Privado,São Paulo (Brasil),https://www.echoenergia.com.br/en/nossos-ativos/,-5.085554,-37.074243
BRASIL,Ventos Serra do Mel I e II,Eólica,Serra do Mel (RN),291,Em operação,2019,Voltalia Energia,Privado,Paris (França),https://canalenergia.com.br/noticias/53120874/voltalia-da-largada-em-comissionamento-de-turbinas-nas-eolicas-serra-do-mel,-5.12714462,-37.03678143
BRASIL,Complexo Echo 3,Eólica,Serra do Mel (RN),101,Em operação,2020,Echoenergia,Privado,São Paulo (Brasil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-echo-3/,-5.13275004,-37.02206593
BRASIL,Complexo VamCruz,Eólica,Serra do Mel (RN),93,Em operação,2020,Chesf. Grupo Encalso Damha e Voltalia.,Misto,Recife (Brasil),https://www.chesf.gov.br/_layouts/15/chesf_noticias_farm/noticia.aspx?idnoticia=92,-4.98766654,-36.92874962
BRASIL,Floresta,Solar,Areia Branca (RN),86,Em operação,2017,ENGIE,Privado,La Défense (França),https://www.engie.com.br/cases-de-transicao-energetica/conjunto-fotovoltaico-floresta-itau/,-4.96426606,-36.9105004
BRASIL,Complexo Chafariz,Eólica,Santa Luzia. Areia de Baraúnas. São Mamed. São josé do Sabugi. Junco do Seridó (PB),471,Em construção,Indeterminado,Neoenergia,Privado,Rio de Janeiro (Brasil),https://www.neoenergia.com/pt-br/sobre-nos/linhas-de-negocios/renovaveis/renovaveis-eolica/Paginas/complexo-chafariz.aspx,-6.99685254,-36.89395118
BRASIL,Complexo Santa Luzia,Eólica,São José do Sabugí. Santa Luzia e Junco do Seridó (PB),94.5,Em operação,2017,Grupo Neoenergia,Privado,Rio de Janeiro (Brasil),https://www.neoenergia.com/pt-br/sobre-nos/linhas-de-negocios/renovaveis/renovaveis-eolica/Paginas/complexo-santa-luzia.aspx,-6.84091341,-36.79106777
BRASIL,Complexo Serra das Vacas,Eólica,Paranatama (PE),142,Em operação,2017,PEC Energia / Companhia Hidro Elétrica do São Francisco (Chesf),Misto,São Paulo (Brasil),https://www.pecenergia.com.br/serra-das-vacas.html,-8.91557238,-36.77560354
BRASIL,Complexo Caetés,Eólica,Caetés. Paranatama (CE),181.9,Em operação,2015,Cubico Sustainable Investments,Privado,Londres (Reino Unido),http://www.ventosdesaotome.com.br/,-8.80988311,-36.74873861
BRASIL,Serra do Seridó,Eólica,Junco do Seridó. Santa Luzia (PB),242,Planejado,Indeterminado,EDF Renewables / PEC Energia,Privado,Paris (França),https://opetroleo.com.br/edf-renovaveis-construira-parque-eolico-no-brasil/,-7.02674981,-36.74294326
BRASIL,Ventos de Santa Brígida,Eólica,Paranatama. Caetés (PE),182,Em operação,2016,Cubico Sustainable Investments,Privado,Londres (Reino Unido),https://casadosventos.com.br/en/projetos/,-8.79690443,-36.73376938
BRASIL,Complexo Ventos de São Clemente,Eólica,Caetés. Venturosa. Pedras. Capoeiras (PE),233,Em operação,2016,Echoenergia,Privado,São Paulo (Brasil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-sao-clemente/,-8.714265,-36.733158
BRASIL,Complexo Echo 2,Eólica,Lagoa Nova. Santana dos Matos. Bodó. Cerro Corá. Tenente Laurentino Cruz (RN),132,Em operação,2016,Echoenergia,Privado,São Paulo (Brasil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-echo-2/,-6.02493709,-36.51203738
BRASIL,Complexo Calangos,Eólica,Bodó. Lagoa Nova e Santana dos Matos (RN),234,Em operação,2016,Grupo Neoenergia,Privado,Rio de Janeiro (Brasil),https://www.neoenergia.com/pt-br/sobre-nos/linhas-de-negocios/renovaveis/renovaveis-eolica/Paginas/calango.aspx,-6.03027778,-36.488
BRASIL,Miassaba 3,Eólica,Macau (RN),68.47,Em operação,2014,AES Brasil,Privado,São Paulo (Brasil),http://www.doisa.com/portfolio/parque-eolico-miassaba-iii https://www.canalenergia.com.br/noticias/53156526/aes-brasil-conclui-compra-de-eolicas-no-rn,-5.12202,-36.476592
BRASIL,Complexo Afonso Bezerra,Eólica,Macau. Afonso Bezerra (RN),159.6,Em construção,Indeterminado,Quadran,Privado,Béziers (França),https://setaengenharia.com/obras/detalhes/andamento/92/complexo-elico-afonso-bezerra,-5.361155,-36.472255
BRASIL,Alegria,Eólica,Guamaré (RN),151.8,Em operação,2011,Multiner / Eólica Administração e Participações Ltda,Privado,São Paulo (Brasil),http://www.multiner.com.br/EUAina-eolica/,-5.12430556,-36.38330556
BRASIL,Complexo Picuí ,Eólica,Picuí (PB),660,Planejado,Indeterminado,CTG,Estatal,Pequim (China),https://grupoenergia.com.br/portfolio/,-6.508410698,-36.34575427
BRASIL,Mangue Seco,Eólica,Gumaré (RN),78,Em operação,2011,Vinci Energia,Privado,São Paulo (Brasil),https://www.vincienergia.com.br/o-fundo/portfolio/,-5.17395459,-36.3023717
BRASIL,Complexo Monte Verde,Eólica,Pedro Avelino. Lajes (RN),319.2,Planejado,Indeterminado,EDP Renováveis,Privado,Madrid (Espanha),https://fullenergy.grupomidia.com/edp-renovaveis-consegue-financiamento-para-iniciar-as-obras-do-complexo-eolico-de-jerEUAalem/,-5.49238364,-36.25531276
BRASIL,Complexo Ventos de São Ricardo,Eólica,Lajes (RN),632.4,Planejado,Indeterminado,Casa dos Ventos,Privado,São Paulo (Brasil),https://canalenergia.com.br/noticias/53155652/aneel-outorga-6324-mw-eolicos-como-producao-independente-no-rn,-5.80942547,-36.23400574
BRASIL,Conjunto Santo Agostinho,Eólica,Pedro Avelino. Lajes (RN),434,Planejado,Indeterminado,Engie,Privado,La Défence (França),https://www.engie.com.br/imprensa/press-release/engie-inicia-implantacao-de-conjunto-eolico-no-rio-grande-do-norte/,-5.51854552,-36.22985297
BRASIL,Brasventos Eolo,Eólica,Galinhos (RN),58.5,Em operação,2014,AES Brasil,Privado,São Paulo (Brasil),https://www.forbes.com.br/negocios/2020/08/aes-tiete-faz-acordo-com-j-malucelli-para-comprar-parques-eolicos-no-rn-por-r-650-mi/,-5.10086936,-36.20204622
BRASIL,Rei dos Ventos 3,Eólica,Galinhos (RN),60.1,Em operação,2014,AES Brasil,Privado,São Paulo (Brasil),https://www.forbes.com.br/negocios/2020/08/aes-tiete-faz-acordo-com-j-malucelli-para-comprar-parques-eolicos-no-rn-por-r-650-mi/,-5.121215,-36.163266
BRASIL,Santa Rosa e Mundo Novo,Eólica,São Tomé. Lajes. Cerro Corá (RN),155.4,Em construção,Indeterminado,EDP Renováveis,Privado,Madrid (Espanha),https://mossorohoje.com.br/noticias/30695-empresa-portuguesa-vai-investir-mais-de-r-1-bilhao-em-instalacao-de-parque-eolico-no-rn,-5.91373216,-36.15622061
BRASIL,Ventos de Santa Léia,Eólica,São Tomé. Lajes. Caiçara do Rio do Vento (RN),504,Planejado,Indeterminado,Casa dos Ventos,Privado,São Paulo (Brasil),http://www.anacebrasil.org.br/noticias/conta-covid-aneel-libera-r-5026-milhoes-para-33-concessionarias/,-5.86945397,-36.13757046
BRASIL,Jaú e Aventura,Eólica,Jandaíra (RN) / Touros (RN),124.2,Em operação,2018,CTG,Estatal,Pequim (China),https://www.ctgbr.com.br/portfolio-item/energia-eolica/,-5.33867728,-36.11292362
BRASIL,Complexo JerEUAalém,Eólica,Lajes. Pedra Preta (RN),180.6,Em construção,Indeterminado,EDP Renováveis,Privado,Madrid (Espanha),https://fullenergy.grupomidia.com/edp-renovaveis-consegue-financiamento-para-iniciar-as-obras-do-complexo-eolico-de-jerEUAalem/,-5.67592083,-36.10175167
BRASIL,Aroeira. Jericó. Umbuzeiros e Aventura I,Eólica,Jandaíra. Touros (RN),124.3,Em operação,2018,CTG,Estatal,Pequim (China),https://www.ctgbr.com.br/portfolio-item/energia-eolica/,-5.41151004,-36.0832232
BRASIL,Baixa do Feijão,Eólica,Jandaíra (RN),120,Em operação,2016,CTG,Estatal,Pequim (China),https://www.ctgbr.com.br/portfolio-item/energia-eolica/,-5.342078,-36.039595
BRASIL,São Fernando,Eólica,São Bento do Norte (RN),256.4,Em operação,2020,Elecnor,Privado,Madrid (Espanha),https://www.enerfin.es/parque-eolico-sao-fernando-1-en,-5.104682,-36.023721
BRASIL,Complexo Echo 4,Eólica,Pedra Preta. Jardim de Angicos. João Câmara e Cerro Corá (RN),85,Em operação,2017,Echoenergia,Privado,São Paulo (Brasil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-echo-4/,-5.49281996,-36.00362986
BRASIL,Complexo Bento Miguel,Eólica,São Bento do Norte (RN),132.3,Em operação,2019,Copel,Privado,Curitiba (Brasil),https://www.copel.com/hpcweb/copel-geracao/complexo-eolico-bento-miguel/,-5.15606381,-35.99936836
BRASIL,Complexo Echo 5,Eólica,Sobradinho (BA). Jardim de Angicos (RN),53,Em operação,2018,Echoenergia,Privado,São Paulo (Brasil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-echo-5/,-5.53873532,-35.9957913
BRASIL,Asa Branca,Eólica,Parazinho. João Câmara (RN),160,Em operação,2014,ContourGlobal,Privado,Londres (Reino Unido),https://www.contourglobal.com/asset/asa-branca,-5.32906522,-35.99158905
BRASIL,Complexo Echo 1,Eólica,Sobradinho. João Câmara (RN),88,Em operação,2012,Echoenergia,Privado,São Paulo (Brasil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-echo-1/,-5.41830211,-35.98613113
BRASIL,Complexo Campos dos Ventos,Eólica,João Câmara. São Miguel do Gostoso. Parazinho (RN),115,Em operação,2016,CPFL Renováveis,Privado,São Paulo (Brasil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-5.35434917,-35.93354673
BRASIL,Complexo Eólico São Bento,Eólica,Pedra Grande e São Bento do Norte (RN),94,Em operação,2015,Copel,Privado,Curitiba (Brasil),https://www.copel.com/hpcweb/copel-geracao/complexo-eolico-sao-bento/,-5.11060381,-35.92790604
BRASIL,Complexo Cutia,Eólica,Pedra Grande. São Bento do Norte (RN),180.6,Em operação,2018,Copel,Privado,Curitiba (Brasil),https://www.copel.com/hpcweb/copel-geracao/complexo-eolico-cutia/,-5.10540384,-35.90172351
BRASIL,Santa Clara,Eólica,Parazinho (RN),188.5,Em operação,2014,CPFL Renováveis,Privado,São Paulo (Brasil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-5.2431668,-35.89882636
BRASIL,Complexo Renascença,Eólica,Parazinho (RN),150,Em operação,2014,Elera,Privado,Toronto (Canadá),https://www.elera.com/arquivo/novo/Relatorio%20Anual/Relatorio%20de%20SEUAtentabilidade%202019.pdf,-5.29529905,-35.89572144
BRASIL,Modelo,Eólica,João Câmara (RN),56.5,Em operação,2014,Enel Green Power,Privado,Roma (Itália),https://www.enelgreenpower.com/our-projects,-5.433116,-35.890719
BRASIL,Ventos Potiguares,Eólica,Pedra Grande e São Miguel do Gostoso (PB),170,Em operação,2020,Serveng,Privado,São Paulo (Brasil),http://www.gruposerveng.com.br/negocios/energia,-5.07267646,-35.888
BRASIL,Complexo Morro dos Ventos,Eólica,João Câmara. Parazinho (RN),145.2,Em operação,2014,CPFL Renováveis,Privado,São Paulo (Brasil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-5.37436111,-35.86825
BRASIL,Complexo EurEUA,Eólica,João Câmara (RN),60,Em operação,2014,CPFL Renováveis,Privado,São Paulo (Brasil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-5.36511687,-35.86185285
BRASIL,Complexo Macacos I,Eólica,João Câmara (RN),78.02,Em operação,2014,CPFL Renováveis,Privado,São Paulo (Brasil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-5.41199132,-35.84833061
BRASIL,Complexo Brisa Potiguar,Eólica,Parazinho. João Câmara e Touros (RN). Gravatá (PE),183.6,Em operação,2015,Copel,Privado,Curitiba (Brasil),https://www.copel.com/hpcweb/copel-geracao/complexo-eolico-brisa-potiguar/,-5.23234863,-35.82660981
BRASIL,Complexo São Benedito,Eólica,Touros (RN),56.7,Em operação,2016,CPFL Renováveis,Privado,São Paulo (Brasil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-5.29366049,-35.78931672
BRASIL,Complexo Eólico São Benedito,Eólica,São Miguel do Gostoso (RN),58.8,Em operação,2016,CPFL Renováveis,Privado,São Paulo (Brasil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-5.22620707,-35.78523117
BRASIL,Cumaru,Eólica,São Miguel do Gostoso. Pedra Grande (RN),206,Em construção,Indeterminado,Enel Green Power,Privado,Roma (Itália),https://www.enel.com.br/pt-ceara/Espalhe_Energia_Verde/parque-eolico-cumaru.html,-5.18127369,-35.78058945
BRASIL,Aventura II - V,Eólica,Touros e João Câmara (RN),105,Em construção,Indeterminado,EDP Renováveis,Privado,Madrid (Espanha),https://afaplan.com/noticia?id=76&noticias=all,-5.32567041,-35.73408378
BRASIL,Complexo Voltalia,Eólica,São Miguel do Gostoso e Touros (RN),108,Em operação,2017,Copel / Voltalia,Privado,Curitiba (Brasil),https://www.copel.com/hpcweb/copel-geracao/complexo-eolico-voltalia/,-5.15203946,-35.6629881
BRASIL,Complexo do Riachão,Eólica,Ceará-Mirim (RN),145.8,Em operação,2015,Queiroz Galvão,Privado,Rio de Janeiro (Brasil),https://construtoraqueirozgalvao.com.br/bauman_portfolio/complexo-do-riachao/,-5.52300494,-35.42852864
Chile,San Pedro,Eólica,Dalcahue,36,Em operação,2014,Bosques De Chiloe S.A.,Privado,Santiago do Chile (Chile),http://energiaabierta.cl/electricidad/,-42.2704,-73.9401
Chile,San Pedro II,Eólica,Dalcahue,64.99,Em operação,2017,Rio Alto Generación,Privado,Santiago do Chile (Chile),https://openinframap.org/stats/area/Chile/plants/-10170822,-42.2812,-73.9188
Chile,Lebu,Eólica,Lebu,9.34,Em operação,2014,Parque Eólico Lebu,Privado,Santiago do Chile (Chile),http://energiaabierta.cl/electricidad/,-37.6861,-73.6491
Chile,Lebu III,Eólica,Lebu,5.15,Em operação,2016,Parque Eólico Lebu,Privado,Santiago do Chile (Chile),https://openinframap.org/stats/area/Chile/plants/-11485923,-37.6825,-73.64195
Chile,El Arrebol,Eólica,Lebu,8.1,Em operação,2020,Empresa Electrica El Arrebol Spa,Privado,Santiago do Chile (Chile),https://openinframap.org/stats/area/Chile/plants/-11488606,-37.54051,-73.59223
Chile,Raki,Eólica,Lebu,8.98,Em operação,2015,Raki,Privado,Santiago do Chile (Chile),https://openinframap.org/stats/area/Chile/plants/-10170847,-37.74287,-73.57367
Chile,Huajache,Eólica,Lebu,5.99,Em operação,2015,Huajache,Privado,Santiago do Chile (Chile),https://www.theEólicapower.net/Eólicafarm_es_25230_raki-huajache.php,-37.74398259,-73.57244193
Chile,Las Peñas,Eólica,Arauco,8.35,Em operação,2016,Eólico Las Peñas,Privado,Santiago do Chile (Chile),https://www.theEólicapower.net/Eólicafarm_es_23452_las-penas.php,-37.25710788,-73.42552515
Chile,Aurora,Eólica,De los Lagos,126.6,Em operação,Indeterminado,AELA Eólica Llanquihue SPA,Privado,Santiago do Chile (Chile),https://www.parqueeolicoaurora.cl/,-41.23501645,-73.13748427
Chile,San Gabriel,Eólica,Renaico,180,Em construção,Indeterminado,Parque Eólico San Gabriel SPA,Privado,Santiago do Chile (Chile),https://www.cdt.cl/parque-eolico-san-gabriel/,-37.68443856,-72.65332019
Chile,Tolpán Sur,Eólica,Renaico,81,Em operação,2020,Acción Energía Chile,Privado,Santiago do Chile (Chile),https://www.revistaenergia.com/24497/,-37.67007611,-72.63298473
Chile,El Maiten,Eólica,Laja,9,Em fase de testes,Indeterminado,Parque Eólico El Maiten Spa,Privado,Santiago do Chile (Chile),https://openinframap.org/stats/area/Chile/plants/-11485916,-37.26986,-72.55493
Chile,Los Buenos Aires,Eólica,Los Ángeles,23.85,Em operação,2016,Parque Eólico Renaico,Privado,Santiago do Chile (Chile),https://openinframap.org/stats/area/Chile/plants/-10142831,-37.5264,-72.5016
Chile,Cuel,Eólica,Los Ángeles,32.5,Em operação,2014,Aela Eolica Negrete Spa,Privado,Santiago do Chile (Chile),http://energiaabierta.cl/electricidad/,-37.5107,-72.4937
Chile,María Elena,Solar,María Elena,67.8,Em operação,2015,Generación Solar Spa.,Privado,Santiago do Chile (Chile),https://www.mch.cl/reportajes/pozo-almonte-solar-la-iniciativa-fotovoltaica-pionera-de-collahuasi/,-40.7719,-72.4875
Chile,El Nogal,Eólica,Mulchén,8.9,Em operação,2019,Parque Eolico El Nogal Spa,Privado,Santiago do Chile (Chile),https://openinframap.org/stats/area/Chile/plants/-11488605,-37.58944,-72.41999
Chile,El Resplandor,Solar,Cabrero,2.63,Em fase de testes,Indeterminado,Impulso Solar El Resplandor Spa,Privado,Santiago do Chile (Chile),https://www.impulsoenergia.eu/proyectos/el-resplandor/,-37.03932794,-72.38310573
Chile,Las Palomas,Solar,Bulnes,2.99,Em operação,2018,PV Las Palomas Spa,Privado,Santiago do Chile (Chile),https://www.cooperativa.cl/noticias/pais/region-de-nuble/en-bulnes-fue-inaugurado-el-parque-fotovoltaico-mas-aEUAtral-del-mundo/2018-06-07/093449.html,-36.78085423,-72.20673657
Chile,Alto Baguales,Eólica,Aisén,2,Em operação,2011,Empresa Electrica De Aysen S.A.,Privado,Santiago do Chile (Chile),http://energiaabierta.cl/electricidad/,-45.526,-72.1046
Chile,Ñiquén,Solar,Ñiquén,2.99,Em operação,2020,Maiten Spa,Privado,Santiago do Chile (Chile),,-36.21937821,-72.09250647
Chile,Peralillo,Solar,Hualañé,2.96,Em operação,2018,Parronal Energy Spa,Privado,Santiago do Chile (Chile),https://openinframap.org/stats/area/Chile/plants/724641412,-35.03648,-71.71004
Chile,El Arrayán,Eólica,Ovalle,114.99,Em operação,2014,Parque Eólico El Arrayán,Privado,Santiago do Chile (Chile),http://energiaabierta.cl/electricidad/,-30.5793,-71.6981
Chile,Calle Larga,Solar,Calle Larga,2.97,Em operação,2019,PMDG Calle Larga Spa,Privado,Santiago do Chile (Chile),,-35.69103006,-71.68296773
Chile,Marchigüe II,Solar,Marchigüe,9,Em operação,Indeterminado,GR Canelo,Privado,Santiago do Chile (Chile),https://www.wiki-solar.org,-34.406,-71.666
Chile,Monte Redondo,Eólica,Ovalle,47.52,Em operação,2010,Emr,Privado,Santiago do Chile (Chile),http://energiaabierta.cl/electricidad/,-31.0773,-71.6578
Chile,Los Cururos,Eólica,Ovalle,107.7,Em operação,2014,Parque Eólico Los Cururos,Privado,Santiago do Chile (Chile),http://energiaabierta.cl/electricidad/,-31.0299,-71.6571
Chile,Punta Palmeras,Eólica,Canela,44.7,Em operação,2014,Punta Palmeras,Privado,Santiago do Chile (Chile),http://energiaabierta.cl/electricidad/,-31.2345,-71.6404
Chile,Punta Sierra,Eólica,Ovalle,81.19,Em operação,2019,Pacific Hydro Punta Sierra Spa,Privado,Santiago do Chile (Chile),https://openinframap.org/stats/area/Chile/plants/-11485918,-31.1347,-71.6331
Chile,Villa Prat,Solar,Sagrada Familia,2.96,Em operação,2018,Villa Prat Energy Spa,Privado,Santiago do Chile (Chile),https://openinframap.org/stats/area/Chile/plants/724650357,-35.1127,-71.62802
Chile,Ucuquer II,Eólica,Litueche,10.5,Em operação,2014,Ucuquer Dos,Privado,Santiago do Chile (Chile),http://energiaabierta.cl/electricidad/,-34.0427,-71.6223
Chile,Totoral,Eólica,Canela,45.54,Em operação,2010,Norvind,Privado,Santiago do Chile (Chile),http://energiaabierta.cl/electricidad/,-31.3256,-71.611
Chile,Ucuquer,Eólica,Litueche,7.07,Em operação,2013,Ucuquer,Privado,Santiago do Chile (Chile),https://openinframap.org/stats/area/Chile/plants/-10166293,-34.0448,-71.6108
Chile,Canela,Eólica,Canela,18,Em operação,2007,Endesaeco S.A.,Privado,Santiago do Chile (Chile),http://energiaabierta.cl/electricidad/,-31.2883,-71.6023
Chile,Canela II,Eólica,Canela,60,Em operação,2009,Endesaeco S.A.,Privado,Santiago do Chile (Chile),http://energiaabierta.cl/electricidad/,-31.3136,-71.6011
Chile,Talinay Poniente,Eólica,Ovalle,60.1,Em operação,2015,Parque Eólico Taltal,Privado,Santiago do Chile (Chile),http://energiaabierta.cl/electricidad/,-30.8631,-71.5984
